"id"	"type_id"	"mat_id"	"radius"	"name"	"kolvo_sklad"	"norma"	"zakaz"	"group_id"	"shag"	"gabarit"	"width"	"diam"	"geometry"	"property"	"parent_id"
"446"	"51"	"30"		"C32-4D40-164WC06 LIFENG "	"3"	"10"	"5"	"101"		"хвостовик диаметром 32мм"	"4D"	"40"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""4D"", ""5"": ""хвостовик диаметром 32мм"", ""11"": ""40""}"	
"479"	"56"	"30"	""	"S25S-SVUBR16"				"103"				"25"	"35 градусов большая"	"{""1"": ""Резец"", ""2"": ""расточной"", ""3"": ""универсальная"", ""11"": ""25"", ""12"": """", ""13"": ""35 градусов большая""}"	
"482"	"56"	"30"	""	"S32T-SCLCR12"				"103"				"32"	"двухгранная большая"	"{""1"": ""Резец"", ""2"": ""расточной"", ""3"": ""универсальная"", ""11"": ""32"", ""12"": """", ""13"": ""двухгранная большая""}"	
"448"	"56"	"30"	""	"SCLCR2525M12"				"102"		"25х25"			"двухгранный большая"	"{""1"": ""Резец"", ""2"": ""проходной"", ""3"": ""универсальная"", ""5"": ""25х25"", ""12"": """", ""13"": ""двухгранный большая""}"	
"447"	"56"	"30"	""	"MWLNR2525M08"				"102"		"25х25"			"треугольный"	"{""1"": ""Резец"", ""2"": ""проходной"", ""3"": ""универсальная"", ""5"": ""25х25"", ""12"": """", ""13"": ""треугольный""}"	
"484"	"56"	"30"		"MFH325R10-25/140"				"103"		"10-25"		"25"	"канавочный торцевой 3мм"	"{""1"": ""Резец"", ""2"": ""расточной"", ""3"": ""универсальная"", ""5"": ""10-25"", ""11"": ""25"", ""13"": ""канавочный торцевой 3мм""}"	
"451"	"56"	"30"	""	"ADJNR2525M1506"				"102"		"25х25"			"55 градусов большая"	"{""1"": ""Резец"", ""2"": ""проходной"", ""3"": ""универсальная"", ""5"": ""25х25"", ""12"": """", ""13"": ""55 градусов большая""}"	
"450"	"56"	"30"	""	"SDJCR2525M11"				"102"		"25х25"			"55 градусов средняя"	"{""1"": ""Резец"", ""2"": ""проходной"", ""3"": ""универсальная"", ""5"": ""25х25"", ""12"": """", ""13"": ""55 градусов средняя""}"	
"483"	"56"	"30"		"С25R-QFDR07-33"	"50"	"10"	"-40"	"103"				"25"	"канавочный 3мм"	"{""1"": ""Резец"", ""2"": ""расточной"", ""3"": ""универсальная"", ""11"": ""25"", ""13"": ""канавочный 3мм""}"	
"464"	"56"	"30"	""	"SNR0016B11"				"103"				"16"	"резьбовой маленькая"	"{""1"": ""Резец"", ""2"": ""расточной"", ""3"": ""универсальная"", ""11"": ""16"", ""12"": """", ""13"": ""резьбовой маленькая""}"	
"481"	"56"	"30"	""	"S25S-SCLCR12"				"103"				"25"	"двухгранная большая"	"{""1"": ""Резец"", ""2"": ""расточной"", ""3"": ""универсальная"", ""11"": ""25"", ""12"": """", ""13"": ""двухгранная большая""}"	
"480"	"56"	"30"	""	"S20Q-SCLCR09"				"103"				"20"	"двухгранная средняя"	"{""1"": ""Резец"", ""2"": ""расточной"", ""3"": ""универсальная"", ""11"": ""20"", ""12"": """", ""13"": ""двухгранная средняя""}"	
"478"	"56"	"30"	""	"S25S-SVZBR16"				"104"				"25"	"35 градусов большая"	"{""1"": ""Резец"", ""2"": ""расточной обратный"", ""3"": ""универсальная"", ""11"": ""25"", ""12"": """", ""13"": ""35 градусов большая""}"	
"477"	"56"	"30"	""	"S16Q-SVUCR11"				"103"				"16"	"35 градусов маленькая"	"{""1"": ""Резец"", ""2"": ""расточной"", ""3"": ""универсальная"", ""11"": ""16"", ""12"": """", ""13"": ""35 градусов маленькая""}"	
"476"	"56"	"30"	""	"S16R-SDUCR07"				"103"				"16"	"55 градусов маленькая"	"{""1"": ""Резец"", ""2"": ""расточной"", ""3"": ""универсальная"", ""11"": ""16"", ""12"": """", ""13"": ""55 градусов маленькая""}"	
"475"	"56"	"30"	""	"S16Q-SCLCR09"				"103"				"16"	"двухгранная средняя"	"{""1"": ""Резец"", ""2"": ""расточной"", ""3"": ""универсальная"", ""11"": ""16"", ""12"": """", ""13"": ""двухгранная средняя""}"	
"474"	"56"	"30"	""	"S16Q-SCLCR06"				"103"				"16"	"двухгранная маленькая"	"{""1"": ""Резец"", ""2"": ""расточной"", ""3"": ""универсальная"", ""11"": ""16"", ""12"": """", ""13"": ""двухгранная маленькая""}"	
"473"	"56"	"30"	""	"S12M-SDUCR07"				"103"				"12"	"55 градусов маленькая"	"{""1"": ""Резец"", ""2"": ""расточной"", ""3"": ""универсальная"", ""11"": ""12"", ""12"": """", ""13"": ""55 градусов маленькая""}"	
"472"	"56"	"30"	""	"S12MSCLCR09"				"103"				"12"	"двухгранная средняя"	"{""1"": ""Резец"", ""2"": ""расточной"", ""3"": ""универсальная"", ""11"": ""12"", ""12"": """", ""13"": ""двухгранная средняя""}"	
"470"	"56"	"30"	""	"S10K-SDUCR07"				"103"				"10"	"55 градусов маленькая"	"{""1"": ""Резец"", ""2"": ""расточной"", ""3"": ""универсальная"", ""11"": ""10"", ""12"": """", ""13"": ""55 градусов маленькая""}"	
"467"	"56"	"30"	""	"S08K-SCLCR06"				"103"				"8"	"двухгранная маленькая"	"{""1"": ""Резец"", ""2"": ""расточной"", ""3"": ""универсальная"", ""11"": ""8"", ""12"": """", ""13"": ""двухгранная маленькая""}"	
"471"	"56"	"30"	""	"S12M-SCLCR06"				"103"				"12"	"двухгранная маленькая"	"{""1"": ""Резец"", ""2"": ""расточной"", ""3"": ""универсальная"", ""11"": ""12"", ""12"": """", ""13"": ""двухгранная маленькая""}"	
"469"	"56"	"30"	""	"S10K-SCLCR06"				"103"				"10"	"двухгранная маленькая"	"{""1"": ""Резец"", ""2"": ""расточной"", ""3"": ""универсальная"", ""11"": ""10"", ""12"": """", ""13"": ""двухгранная маленькая""}"	
"468"	"56"	"30"	""	"S08K-SDUCR07"				"103"				"8"	"55 градусов маленькая"	"{""1"": ""Резец"", ""2"": ""расточной"", ""3"": ""универсальная"", ""11"": ""8"", ""12"": """", ""13"": ""55 градусов маленькая""}"	
"466"	"56"	"30"	""	"SNR0010M11"				"103"				"10"	"резьбовой маленькая"	"{""1"": ""Резец"", ""2"": ""расточной"", ""3"": ""универсальная"", ""11"": ""10"", ""12"": """", ""13"": ""резьбовой маленькая""}"	
"465"	"56"	"30"	""	"SNR0012K11"				"103"				"12"	"резьбовой маленькая"	"{""1"": ""Резец"", ""2"": ""расточной"", ""3"": ""универсальная"", ""11"": ""12"", ""12"": """", ""13"": ""резьбовой маленькая""}"	
"463"	"56"	"30"	""	"SNR0016Q16"				"103"				"16"	"резьбовой средняя"	"{""1"": ""Резец"", ""2"": ""расточной"", ""3"": ""универсальная"", ""11"": ""16"", ""12"": """", ""13"": ""резьбовой средняя""}"	
"462"	"56"	"30"	""	"SNR0025S16"				"103"				"25"	"резьбовой средняя"	"{""1"": ""Резец"", ""2"": ""расточной"", ""3"": ""универсальная"", ""11"": ""25"", ""12"": """", ""13"": ""резьбовой средняя""}"	
"461"	"56"	"30"	""	"SNR0020R16"				"103"				"20"	"резьбовой средняя"	"{""1"": ""Резец"", ""2"": ""расточной"", ""3"": ""универсальная"", ""11"": ""20"", ""12"": """", ""13"": ""резьбовой средняя""}"	
"456"	"56"	"30"	""	"KTGFR2525M16"				"102"		"25х25"			"канавочный"	"{""1"": ""Резец"", ""2"": ""проходной"", ""3"": ""универсальная"", ""5"": ""25х25"", ""12"": """", ""13"": ""канавочный""}"	
"454"	"56"	"30"	""	"SWR2525M22"				"102"		"25х25"			"резьбовой большая"	"{""1"": ""Резец"", ""2"": ""проходной"", ""3"": ""универсальная"", ""5"": ""25х25"", ""12"": """", ""13"": ""резьбовой большая""}"	
"485"	"56"	"30"		"MFH220R0.8-25/140"				"103"		"0,8-25"		"20"	"канавочный торцевой 2мм"	"{""1"": ""Резец"", ""2"": ""расточной"", ""3"": ""универсальная"", ""5"": ""0,8-25"", ""11"": ""20"", ""13"": ""канавочный торцевой 2мм""}"	
"486"	"56"	"30"		"S40T-SCLCR12"				"103"				"40"	"двухгранный большая"	"{""1"": ""Резец"", ""2"": ""расточной"", ""3"": ""универсальная"", ""11"": ""40"", ""13"": ""двухгранный большая""}"	
"487"	"56"	"30"		"S20Q-KTGFL16-25D"				"103"				"20"	"канавочный пластина сбоку"	"{""1"": ""Резец"", ""2"": ""расточной"", ""3"": ""универсальная"", ""11"": ""20"", ""13"": ""канавочный пластина сбоку""}"	
"488"	"56"	"30"		"S16N-KTGFL16-21D"				"103"				"16"	"канавочный пластина сбоку"	"{""1"": ""Резец"", ""2"": ""расточной"", ""3"": ""универсальная"", ""11"": ""16"", ""13"": ""канавочный пластина сбоку""}"	
"489"	"56"	"30"		"S32-SVUBR16"				"103"				"32"	"35 градусов большая рыбка"	"{""1"": ""Резец"", ""2"": ""расточной"", ""3"": ""универсальная"", ""11"": ""32"", ""13"": ""35 градусов большая рыбка""}"	
"490"	"51"	"30"		"S40-SVUBR16"				"103"				"40"	"35 градусов большая рыбка"	"{""1"": ""Сверло "", ""2"": ""расточной"", ""3"": ""универсальная"", ""11"": ""40"", ""13"": ""35 градусов большая рыбка""}"	
"492"	"56"	"30"		"S40T-SIR16"				"103"				"40"	"резьбовой средняя"	"{""1"": ""Резец"", ""2"": ""расточной"", ""3"": ""универсальная"", ""11"": ""40"", ""13"": ""резьбовой средняя""}"	
"493"	"56"	"30"		"S50U SCLCR12"				"103"				"50"	"двухгранная большая"	"{""1"": ""Резец"", ""2"": ""расточной"", ""3"": ""универсальная"", ""11"": ""50"", ""13"": ""двухгранная большая""}"	
"494"	"56"	"30"		"S50U-SVUCR16"				"103"				"50"	"35 градусов большая рыбка"	"{""1"": ""Резец"", ""2"": ""расточной"", ""3"": ""универсальная"", ""11"": ""50"", ""13"": ""35 градусов большая рыбка""}"	
"210"	"52"	"30"	"0"	"YX M6*1 T2809"				"72"	"1"		"Стандартный"	"М6"		"{""1"": ""Метчик "", ""2"": ""для глухих отверстий"", ""3"": ""универсальная"", ""4"": ""Стандартный"", ""6"": ""1"", ""11"": ""М6""}"	
"723"	"57"	"27"		"NOR-JF4F025450 GEEFUN"				"108"						"{""1"": ""фреза"", ""2"": ""концевая"", ""3"": ""сталь"", ""4"": ""20"", ""5"": ""50"", ""11"": ""2,5""}"	
